output_filename,room_x,room_y,room_z,micL_x,micL_y,micR_x,micR_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
106.wav,5.368315687458751,5.7309870531443785,3.7044941940057354,2.851734747253498,2.875888515390609,2.73444050057966,2.752835438642334,1.3934260657772928,3.041664729881701,1.9575062955931979,1.1561357400559809,1.1018214284020245,2.5440737986180273,0.9579720067637578,0.7245457704494385
107.wav,5.852737125384392,7.575787262442448,3.4969458323449523,2.850248727004242,3.6990565104181434,3.009107103553888,3.6799773018388824,1.1164749628571444,4.27287103296389,4.521062648853577,1.4615533443791224,2.7998731870071714,2.7014773609234926,1.6388187020721465,0.3176564667344102
108.wav,8.70422401022523,7.6454103175966885,3.8692238235787304,4.45404667787556,3.904245184994349,4.390373176630941,3.7574606993044384,1.744596528192878,4.4372957582838675,5.289826792499344,0.9442427099521346,4.941188775735848,2.263121288088023,1.747883121038944,0.28951266226783534
109.wav,7.593178140961625,8.379942784292126,3.7410546990705997,3.5686871989748385,4.154092244913605,3.657603899916047,4.033287359690649,1.07435592374322,3.9958440430103987,5.900874743447069,1.3621983623612615,3.8728498926337585,5.039222248101337,1.2688983778955087,0.13255411430091601
110.wav,9.751958055826856,6.945464329004184,3.344328704473864,4.701612692195667,3.500687113202169,4.8696517152289225,3.5264337001221704,0.9106102858535146,5.543048497021584,3.4802633892487527,1.3815029907833194,6.321506520811919,4.0000531110974045,1.0024332741850848,0.21887443329217052
111.wav,8.915628136339423,8.202514784459094,3.81157824477672,4.428303686935832,4.196291249500234,4.587710937572584,4.182531582192052,1.3511441138070484,4.408415309922957,5.0564474539537585,1.4704520862977675,3.3751025496009976,4.967388394099582,1.6590978243607735,0.4429286154532393
112.wav,8.19829438437624,7.946473627653677,3.5347984727751482,4.107934406602723,4.016929386124319,4.148194968696824,3.862077562951755,0.9220842008754786,5.088400784730062,5.293906561669099,1.1236506045504178,3.3437008205802536,3.8898310812805796,1.6336527517899766,0.36123039990626293
113.wav,5.143143384239735,6.585961353143711,3.6207635172807513,2.6103151316222792,3.338906735930868,2.7461113092768947,3.402620142168458,1.5326915632286262,1.7972592900724764,2.0554422084775075,1.1725017401062703,3.9694426914693244,3.6483887114231837,1.0837583038405487,0.5901607911670106
114.wav,6.266647342055794,9.001168670921668,3.555177467417441,3.180095276795217,4.255485107962606,3.1257936810805274,4.4059887182277375,0.995569312063248,2.780099383338903,5.108407727636129,1.379823448578446,1.9013947251408911,3.1454760071588415,1.3424594760934143,0.5495888337055328
115.wav,5.858088434372519,6.313180413654775,3.5685934963130292,2.706702442016377,3.199812333999904,2.7680740728140183,3.052050624029973,1.0708946075923382,3.5271336862486278,2.1785805527224196,1.6731441992489113,0.9573596500931274,3.019332463017998,1.6367465387648577,0.9195231802615538
116.wav,9.966005846989791,6.433103697281324,3.7098334427964823,4.778839100131999,3.25290923782681,4.8287928719177335,3.394346929706941,1.1444775467033121,3.4396075230173007,3.5616729462191676,1.3012395930502358,5.70982672250007,3.338713471069402,1.1993075429393751,0.31426709261417707
117.wav,9.309451352070326,5.304312750075482,3.7674100123771215,4.800751778482156,2.5340002964596775,4.73258448193721,2.4003843554879745,1.4058021491823107,5.605637536320547,2.1175673758709843,0.9900991229831563,5.296041581264426,3.961399390814514,1.4032927071338506,0.22358468396022846
118.wav,7.532668441923038,8.757652198804886,3.418560117163839,3.593967705315619,4.303828242913308,3.6771269459089555,4.15555639560594,1.2405408198558874,5.226266573651886,5.249172220552651,1.7125123553947499,4.3577380940691475,5.7420419148791435,1.451458590349328,0.12876279251252926
119.wav,8.956194150473436,8.555700788964247,3.065450610090054,4.696628652127481,4.298052001841003,4.5573570487732855,4.353760353989954,1.4270021511002726,4.546329975172077,3.298075462668705,0.9742210819861996,3.156240124455329,3.492875725046968,1.272154040593583,0.857505095635452
120.wav,8.764320740951398,6.4862820086293755,3.4219724506968388,4.186527394874052,3.232358676915766,4.326491843136081,3.2863026591816857,1.488240924817589,4.981918743236182,3.2935049512884893,0.9515654319392893,5.358876087070472,4.696184892329204,1.7158111067759072,0.3634030193079073
121.wav,9.783337399033059,9.536109387306983,3.31038322569442,4.83717467152121,5.013261457999694,4.809752544808183,4.845487720583688,0.9624661516804337,3.8019830966510013,3.8526231674086535,1.3145207728478383,4.43359875150474,5.623997003743339,0.9048465325666726,0.2281882192414444
122.wav,6.721795709443537,5.984518384349794,3.238897948343142,3.19539845424554,2.914365625875834,3.2865779741046737,2.7708863759535616,1.6795348707802034,4.82696023609789,1.9206869495851695,1.0358939243766594,3.0533158181672753,3.9613532791162935,1.6480859814757671,0.40852195790350093
123.wav,5.176381361741351,5.422617148945802,3.8689546528833145,2.630892486707002,2.7247781913101323,2.63745840485338,2.8746344181373655,1.0801137119952564,1.2871266144541473,3.514322949890634,0.903103023590335,2.805369924680938,3.5958857740344343,0.9268506747975689,0.44138201425610196
124.wav,5.486245410026473,9.97865688375039,3.2131515516328317,2.8364995203573944,4.786811681262357,2.718723069443775,4.895110839200873,0.9460998863798381,2.6988041570714727,3.3192787280816884,1.232292536300401,1.8952688906717319,6.080617226134148,0.9229531862968234,0.10241170549177162
125.wav,6.2100349363306995,7.148560854477453,3.2652787828842467,3.008466105967714,3.76945400549479,3.0148336405922933,3.619589218093597,1.732863860129533,3.9823425433752564,5.008854452266295,1.4657981343822335,4.337972653343481,2.97062317628591,1.358122580806984,0.24429468255986925
126.wav,8.195991467587202,8.445103592542637,3.563769344737091,4.269845008590719,4.083914631410146,4.119914757940032,4.088488463482064,1.103826267720203,3.203361548882289,2.5100582041427613,1.7889284859011692,5.016061674971458,4.065252228692294,1.584945110044296,0.3108563371276519
127.wav,6.6038715018244885,7.011556665296369,3.2303822718522612,3.104715200359164,3.6340252584137955,3.2099489357483617,3.5271334395685896,1.2367861668077638,2.0689818972168297,3.2657275096123475,1.2455512149601313,2.2067468798771666,2.8000209403168874,1.6282783507466587,0.3423346286055352
128.wav,6.263405220801557,9.314269779342936,3.474888162225105,3.0973331607367367,4.596588125970152,3.1638885217669044,4.731014254078284,1.43592524504141,1.6729876108303083,5.798118290915345,1.5066332641446698,3.9051019684012656,4.109275413011575,1.4776543407392007,0.19251832257274648
129.wav,9.137039728093123,6.18473363632325,3.968547261958012,4.587812742734292,2.895167243324644,4.722683829868012,2.9986553578855366,1.7450578620639918,4.976292588681673,4.53879628567148,1.73347500839058,5.102390688402059,1.0416056675573835,1.0469581226577294,0.8448183548770996
130.wav,8.073076276125612,9.328549710075274,3.4562012277061323,4.206796172374666,4.790000370895025,4.234003173292704,4.937512333464322,1.260970457541097,4.872471859954127,3.0033682106019848,1.2257955848305635,2.688242832841115,4.0886171521197685,1.302294247848189,0.2876943388724624
131.wav,9.729439131174326,9.612693607723259,3.318605167993889,5.0686271653675075,4.808556457744603,4.910921372900598,4.835554291405548,1.5580404329208788,3.7085244123302568,5.38407930165286,1.5642169536388104,4.330684618078856,3.753343338614222,1.3754839569970663,0.23413064917537485
132.wav,7.725645156235812,5.586852530450118,3.0078418285479827,3.8667160962385374,2.858800791834026,3.9613681622598254,2.987800739112704,1.5948072382475798,3.3311716484866043,3.9756796870853126,0.9008145236289823,5.034417046185137,1.7272000583809028,1.6206070495301557,0.39208563738238744
133.wav,5.083015108660652,7.331381008331687,3.256201855521174,2.3808046470844326,3.4911177917187146,2.531071992331408,3.5706144894641314,1.596572385356544,3.7852490930826512,2.5988270390624457,0.9627133510670305,2.8165964430169805,4.440612549374256,1.6142510609893865,0.2529324000272525
134.wav,9.730478601239046,7.500826785230098,3.465839540426856,4.733239308859216,3.7291735720330683,4.690818622382367,3.8834476312874777,1.1795936394864017,5.951518823947947,3.894311710439652,1.2435616352709462,4.152665951286062,4.570337894616842,1.1067386827702155,0.5529271293976956
135.wav,8.591926215872085,8.313057879292314,3.76151426638498,4.334308435220993,4.189642679751799,4.218205774193209,4.094668093139024,1.5261672881685167,3.5879616825838485,5.044548959346305,1.0874443519373047,4.253454421253944,4.8570595482130035,1.4737957921561686,0.2903968332234126
136.wav,7.520553839048168,8.904196959143711,3.3749931850643207,3.852082693611379,4.356960186804791,3.973320654730554,4.252550624102588,1.5649769248607857,4.034477060764245,5.56289372562862,1.248362368932076,3.43966304639096,3.0107377955713597,1.5554796213660984,0.5939246612389436
137.wav,9.967936031585987,6.724911453328129,3.4971798684851376,5.124030359943185,3.4780697595631156,4.954191451497276,3.485468758002223,1.1395713921787023,3.1342582270320354,2.9493189080366755,1.5387245694655864,5.750111017755378,3.383299206975076,0.9215340420167056,0.7553134944937823
138.wav,9.477936107194147,5.117415603080302,3.770493852838085,4.833063859368205,2.447103612871725,4.922372821631922,2.3024526216570846,1.3337086150056783,6.530388878783595,2.558608963876554,1.7122929662936015,3.102306782129069,1.7593162520969892,1.0361050644491085,0.11596741137716245
139.wav,8.9216295686151,6.318546805988188,3.0095254604201482,4.663740167408106,3.2579297068531683,4.550130050086233,3.1452676402907698,1.6737071073123948,4.781531003202713,4.758969006475081,1.3764407932849054,5.903861241386595,3.3631685751975344,1.6347016899863693,0.35887606327750865
140.wav,7.829833212585328,9.349896145800097,3.391220564277716,3.983925525724316,4.8463544024031195,3.9326896480132856,4.694779718385042,1.0331618621909424,2.5746898849620647,5.008195435395743,1.6481609089106577,5.448042314836851,5.261496005222773,1.7433064483884078,0.4035711910247613
141.wav,7.339529408247731,8.806318405559734,3.3078679911834934,3.5798651337496072,4.474430845951981,3.586102006044793,4.314552450213303,1.6820872852679876,2.03040354642654,4.73531337818654,0.9795238151653165,2.435657631643095,4.801145739709611,1.7456728625896112,0.8877037264601088
142.wav,8.65008645088661,8.698991266844722,3.014189974155481,4.284694941662011,4.341145454537864,4.348487550678991,4.498722429489177,1.4678769453185163,5.092023244498111,3.155151806271381,1.0802494145247268,3.2376734947427392,4.850668405492582,1.5824692369781879,0.9783408447173118
143.wav,8.412436076184328,5.515758372609206,3.6469465594129433,4.298107887944483,2.61299023820283,4.4554353326441705,2.58386850844193,1.4169468916788253,4.0532362286014925,1.4102742976717804,1.5265289474142314,3.594027316014431,4.003286057234971,1.6700632706274694,0.35253583304793806
144.wav,8.930792325582676,7.197774360561553,3.756162052956288,4.602905976592427,3.506809442814768,4.557604426857146,3.6602622681116057,1.6568422790381148,5.721277900287136,2.4295039498022133,1.2145401684951316,5.649852164650562,2.2428822234160646,1.7278165435050588,0.5927050124869898
145.wav,5.107301094280804,8.654365098018761,3.2686855797241057,2.6620644507625566,4.177099091964595,2.7228498924919218,4.325102909732132,1.543269791636924,2.290557017718525,5.018742353958569,1.0205719558097064,3.3228926818652846,3.887059670217971,1.565051536613065,0.6425827247018895
146.wav,6.023534325200872,6.31914683422459,3.2372873042399775,3.194710476130709,3.154260735073609,3.172282836345979,3.3025745947553204,1.2793397303584617,1.4564555884177308,2.8175957791031245,1.572267742759435,3.3785511223331977,4.593385864595735,1.4672579318757037,0.19971333409363973
147.wav,6.20869694028687,9.482980541461963,3.220813250979674,2.9936023699748278,4.940002650673687,2.914588273543389,4.800874031888323,0.9299040373800345,2.216931783662722,5.05626136160373,1.172566173898218,3.2165680730355666,4.2248028374539786,1.170844021100051,0.37756249763474703
148.wav,9.92000998324901,7.862541134855325,3.6980351397634643,4.750581991833164,3.8271237004023533,4.875503031042435,3.711820907882503,1.557382071758619,3.4581010568795634,3.5350100136559606,1.522181295040042,5.1017689557884855,3.03962063862472,1.468981359294316,0.771496190770097
149.wav,7.669605217181452,7.024645159146693,3.063480682413147,3.9868729572982797,3.29150958328403,3.840645474294748,3.3564520440816605,1.4911022895853376,4.1974491037525405,2.382524865423383,1.7689912456131012,3.715784502052886,2.657511295843586,1.0481067294514634,0.20469735669587155
150.wav,8.421195541003582,6.586037365833088,3.6832857511288664,4.140447367802878,3.227781541421518,4.288242112418747,3.20215512021351,1.3667964294654347,2.7665268343932476,3.4681971939138845,0.9908404427379262,2.856011718420419,3.3753833213947186,1.2727484295100813,0.8973715104462062
151.wav,7.2306250162142724,8.047897319552078,3.281268497555648,3.7763146695632925,3.937262461729784,3.808680467946371,3.770371913480262,1.4646574575932922,3.572277046606371,2.216351702624544,1.5321082084895628,4.065533270939929,3.1911523796344334,1.0192920782287906,0.16722513538590644
152.wav,7.326209601569023,7.560744227459086,3.06469739560431,3.6446453763398714,3.8137439445864842,3.642177003600747,3.6637642555081937,1.630336167462627,4.486516618680806,4.578872558186759,0.9000855022753113,2.855237170059541,4.979955427126399,1.6577166814095114,0.2766207864333633
153.wav,9.306858946276112,7.78190974971568,3.229046795826965,4.478639755100264,3.75046022889162,4.519679193296753,3.8947369231721467,1.4767236564747397,3.0952291141284265,3.2117970815101726,1.7394189629082568,5.16977724822377,2.310664630716814,0.9466393302004176,0.24083051977343378
154.wav,5.032128359083972,9.239269601512525,3.6764128037624846,2.666106101327269,4.660738179759742,2.5927093916824124,4.518566019991001,1.5961215721371962,1.8032676823388956,3.872320697494274,1.5891498439679066,2.3885585668193317,5.92234442755099,1.1439598806577886,0.1282723845101178
155.wav,8.319552644241027,8.600506959343061,3.2413800491115596,4.326136948724893,4.065226445690286,4.354433335466564,4.222704426682441,1.3787056287202266,3.2522050896024925,3.232085421373016,1.3341550025444036,3.1901579404167237,5.0767708812498435,1.199451882019459,0.13349669570484418
156.wav,8.497758651253797,6.77359532010864,3.045946086707746,4.3565841335841196,3.325811563690548,4.5262092559589195,3.314528042106669,1.525383624497167,5.039208326055799,3.0390500607019866,1.3979730635130998,6.071519652482287,3.6883947615950605,1.3127887551663284,0.8851506038236017
157.wav,8.43330581119714,6.824928418462212,3.4767641773222984,4.298766112524074,3.5383628503978497,4.442508600551644,3.6291268142582047,1.641098293734217,5.059427204594671,2.217050741265935,1.4658352208640906,4.749331521990827,2.316149820561449,1.5197220527201762,0.12920702155568276
158.wav,5.4877370933630125,9.843769052543031,3.6027743161585786,2.9369615207507223,5.177163843513669,2.898406041076862,5.0322035903850315,1.721426088542092,3.7606588154921354,4.48877777014677,1.4024943166669404,1.6553519182216285,6.317749604761704,1.1732069212878022,0.893671869813152
159.wav,9.89316187245212,7.550601554711323,3.8749549538669363,5.116928509271371,3.815776987899526,4.947892357658221,3.797699945889955,1.3650958072850905,3.51862977133161,4.304328696557619,1.7425898648864622,5.730028103229953,3.285440397617777,1.4321981917831326,0.13132142481784193
160.wav,8.520631827623404,5.978329797740111,3.5736729045117905,4.367028380072953,2.9723034995795596,4.36877804910256,2.8123130665584353,1.5384260523530322,4.545845185027588,4.284497355074546,1.6796998344716005,4.1152015281389,1.6155395964743713,0.9704099913355572,0.20438779980148913
161.wav,6.818971325270857,5.523044033552215,3.0112507599890233,3.4195745924516823,2.7588271697898574,3.3419121994548293,2.618939526611475,1.5979788271743305,2.144541567207049,3.2683308785049228,0.9339562268496447,3.740793759243446,4.1269925930652995,1.2063759419330944,0.21389564512860618
162.wav,5.112744741578543,9.195089837419506,3.706127379369039,2.4432232275384567,4.635542428186473,2.355255283167701,4.514044935359734,1.7706126838143639,2.4806607056668137,5.356143520710334,1.180728054030316,3.9197658212611657,4.295709408583528,1.4123661134252568,0.15460176459742983
163.wav,8.10413275157979,8.618702749765205,3.1354109588929875,3.9565911676995826,4.182863166169915,4.097283158180347,4.130846209179331,1.2881895761879605,4.967170226676339,5.284192142074175,1.660996999484527,4.699534412319668,2.6243850532815802,1.7935945345718012,0.8507873068049017
164.wav,8.491496125331198,5.924801160058941,3.360755393258157,4.204246767871617,3.032771277788513,4.05896851807113,2.944486340597012,1.4926055642507325,2.8427486702583247,3.941864843501497,1.0012278634786977,4.43419130286254,3.6345715590167447,1.044833861386276,0.7622038626476817
165.wav,5.975285497636241,5.489414730687413,3.7964851224669394,3.03590055116473,2.8443054621686157,2.919221290385116,2.938570779777601,1.6147067849177152,2.2082567637517942,4.579399489309429,1.6244874777740321,1.5407892047198606,3.2543800556662865,1.7605404670466984,0.23562379511084305
166.wav,9.3049839341243,9.509758305137755,3.762683320381856,4.541216736251392,4.605306533731254,4.380060009280084,4.659422237107404,0.9771315201342212,3.780719789280651,4.3336947302354965,1.2608543716444436,4.760182062668332,2.788877101858671,0.9479000496744905,0.2248771383780017
167.wav,9.88157658543222,8.942526447538937,3.819019203530666,5.175567804091629,4.687282234876788,5.0876760491039805,4.541765777370459,1.7257616177998139,3.5312490475031995,3.484539895750138,1.6498660510856475,3.9682579864574725,6.144417136401545,1.6975482162947095,0.41204342248637893
168.wav,7.241742016992445,8.947833741829992,3.33759605639821,3.454916051042047,4.677547577672656,3.602448834224596,4.593084106950626,1.6277681215277036,5.033592150335228,3.825203944511876,1.005510060155095,3.8382836751352825,5.518114130483656,1.7033325353177537,0.7521828272609419
169.wav,5.431720404801074,6.039868660056737,3.026031015100447,2.791591059722877,3.1984423666455344,2.918610705384636,3.101148946436555,1.0587677956635617,1.9955974833190564,3.6327131011836524,1.1447688151315805,1.7166650594374457,1.6753222579447777,1.1444377255462588,0.49408474676729175
170.wav,5.631164594000666,7.386994582938322,3.9216999622033004,2.853229707593919,3.931684329401583,2.9530519695714514,3.8066422724219864,1.1755796951887416,1.6817305949408572,3.0132362249181446,1.1007571987889724,2.167251941338686,4.790108808942309,1.4590163614525435,0.43078586151418463
171.wav,6.458039800243729,7.211273169772862,3.1406319973150514,3.40158960004491,3.3726184558645214,3.366628419115755,3.5389846658593367,1.257111035302575,1.7397885945038072,3.338213282401674,1.6357349467209015,3.635297977023236,4.078508455918911,1.4536673886301652,0.8230696960330135
172.wav,5.891120640792389,9.959897783689172,3.310472936326182,3.162540810468099,4.795114801601574,3.0900472232178333,4.937749579294772,1.2898241725433883,3.5179291381707136,3.782298812386339,1.1089665484889153,2.040768612075648,3.5148489005012404,1.7125066471882466,0.8084245938531927
173.wav,7.79697655184488,6.792929529070781,3.962242344459926,3.9332950285030934,3.4939287849691185,3.808419613984043,3.609280988453471,0.9358568228234679,2.5329903905586626,2.6759191376275386,1.7273249245803401,3.148332549764966,1.9603499004905371,1.6410519568132913,0.7334294894107891
174.wav,5.078033855881319,7.640540838196124,3.7655314006138116,2.3059596804008526,3.958360387349598,2.4658762194237056,3.9635276445477845,1.6503483910201509,2.0978079988409672,5.095869453842635,1.7755864946842135,3.2689618538112306,3.5477543343819717,1.5378128027386007,0.3522472309880642
175.wav,8.953835748000825,6.810574009395069,3.8262141175465882,4.484981675492004,3.432881624601556,4.63472945718977,3.4415765585632596,1.5881496099263472,4.010218317293834,3.9748004968373962,1.4834168066925841,5.883096871865266,4.362060335536735,1.218846379368669,0.2608121845699731
176.wav,5.910778899180214,9.085952331206782,3.4171727497560003,2.971537363295614,4.541451128089502,3.110930839238988,4.596853825356188,0.9484758081451369,3.0704851658541297,5.818590055770892,0.926798730420537,3.1788117554005892,5.670884749614721,1.0670596438857287,0.2021928567569436
177.wav,8.811578794547877,9.104996483711727,3.113745846686823,4.515773133734719,4.4841436469441875,4.675748597636767,4.481341692389907,1.385388000147195,4.133644393370906,2.7761706232177423,1.7495727442760876,3.5843915430709767,3.8106968859144255,1.3878008334969423,0.8468662459245488
178.wav,9.593235141612269,5.568858206881789,3.6226829899294195,4.782217134530158,2.7536450229151126,4.701360467566087,2.8799866210032374,1.0039886645975338,3.557902154684124,2.606336949748653,1.1177844514899271,5.119563402064939,1.7694429470641437,1.3550027657180548,0.5577950145004987
179.wav,9.801200729972681,5.205840995234004,3.9995736954495724,4.739595444333879,2.6229384395508935,4.69663533636903,2.7770631589298707,1.2302196519601123,4.785855813136434,3.5693558025582877,1.0928995248357964,4.401267486629407,3.9486394318527793,1.1450381076143517,0.4301454935947735
180.wav,9.16684432348995,8.253798352729547,3.7904122695579576,4.44441225481963,4.22830646546256,4.5292293032841755,4.363975431293965,0.9249944812176683,3.870437291225171,4.594878033379969,1.5331228825469767,5.978061336840463,4.501009723124121,1.2476339947782975,0.575464818801051
181.wav,5.625975057008317,9.85444324385238,3.840411149667035,2.7915486059693255,4.962286217834657,2.941953897539037,5.016859547106656,0.9753648738689396,3.477728944228916,4.57032911687861,0.9619852032998603,3.4053993142365484,5.780904449173344,1.3854518034443852,0.4226522460806562
182.wav,8.11555488665435,8.095227913981224,3.5116624794933653,4.2180874436464935,3.9143366717192594,4.078352146051553,3.8598018515943764,1.2634246577917323,2.977646793783385,3.1373317412454536,1.2821285265630498,3.4933373275007993,3.3624223087921017,1.1114961086455588,0.5014351411638963
183.wav,7.24139390251864,6.900340485079733,3.9444536004513764,3.4322811632507984,3.368487558838123,3.443059722522716,3.198829600993459,1.7133263269783556,3.874329279005001,2.477353970202083,1.1130228397723219,3.903851832136498,2.580313708008367,1.5507674775631293,0.22442712392692027
184.wav,7.718033029117984,7.874206492597437,3.4403400402667943,4.090228897348059,3.8121562551742567,3.933549946961818,3.8445862799332025,1.3274812364525563,2.5780628903244773,4.531846375068083,1.3657795551943837,4.140336467371861,2.4883206310019297,0.9154076804056785,0.3262916648252142
185.wav,9.852311912669737,9.498924400083144,3.046187038768261,5.167202383796604,4.863491803704305,5.02204285548524,4.7961961029469595,1.1934139560234274,6.103603237931338,5.701387333978334,1.3988493687139743,4.97577572441888,6.64350495542146,1.2049555716124694,0.22273287036384745
186.wav,9.502000904323502,8.054869520152415,3.635571002467366,4.740756747747505,3.849266805888587,4.908014370701152,3.879678770045736,1.524360518731003,3.773542679340289,4.503900183460859,1.7649539574540392,4.5817665933930565,2.564475520385926,1.5432004574732872,0.1561987091783301
187.wav,8.373133521733811,6.051813537591443,3.45278551772107,3.9825315789184725,2.931243026670606,4.083976032439085,2.820748579525493,1.1165925379592012,4.783114140024962,3.8596484315006068,1.6016721591298662,3.766252164664334,2.2377892774356587,1.4661938461177293,0.4241613289810141
188.wav,6.90099249694948,7.519005239118145,3.801406401913934,3.514845502221939,3.838940660194132,3.3755696345523845,3.783242970072433,1.5447469568594947,4.793401098288488,3.5972676598336792,1.4574977014384378,4.050169009010498,2.038718209266948,1.5490412767612107,0.23019958432672333
189.wav,5.8155354956688585,5.813994448662324,3.668664631551156,2.7789448689203105,2.945073616272163,2.867786287029642,3.0900122323422874,1.7176192524246483,1.529983909482808,2.106224938893328,1.7157403866779417,2.4561182354288746,3.606684856174487,1.0273874029566132,0.5555492291319675
190.wav,7.4501077930841895,7.0912829080226905,3.30118049402253,3.658520595499519,3.540384996696325,3.530384655701036,3.462403069739116,1.58440013774557,3.718982772730693,2.743278266341108,1.4749524436915555,3.7293676686710744,2.359555150088931,1.0790363528417766,0.5648869743730904
191.wav,5.174170268028243,7.841854078797642,3.2526583120137773,2.355913310195543,3.9886989919609386,2.49691043005911,4.0398830929121035,1.1823615511072032,3.1598213232380035,4.40071168660958,1.784477331973659,0.4402604788260496,4.183556198568246,0.9193065067441515,0.13456176238949222
192.wav,8.063426929444388,9.28505113205144,3.3877909576119234,4.088613644350915,4.858570529978845,4.217134555851735,4.763269033101837,1.3178895383629479,2.8808766019924636,4.859965888464464,1.2304078694695426,5.092034146638497,6.4140150547676935,1.6685909608391747,0.16104703773817194
193.wav,7.017694834900139,7.630694810655125,3.0986604649279568,3.507645161760283,3.7007603232492974,3.4194419174666106,3.8342525990410854,1.7275790929986028,2.8838006497329136,3.1097777810961906,1.3627014105293382,5.090918390188985,3.7333585374124416,1.55567553792019,0.5386211565512762
194.wav,5.478913196785987,7.7917400913164805,3.325370877681589,2.573660364167437,3.7142512307565725,2.7204234920931603,3.7779739447717327,1.1781115782596323,1.8687064382100318,3.7687088559674424,1.334448023598926,1.6331077346019318,3.707867559620488,1.1757848108683422,0.9229460546686457
195.wav,8.022279455564643,6.303431830350647,3.8506196033264146,4.209510512735121,3.029458914363337,4.107379624828014,2.9062952763231014,1.5983115075063958,5.442167048574295,2.3855940378985987,1.7770917497360452,4.572782496339925,2.274129684793835,1.0620554826444188,0.5612683095551074
196.wav,7.509975236865712,9.10712579823048,3.6665870455825793,3.7438695896973897,4.650311378559114,3.610786193887254,4.756088548873142,1.5402015104586366,4.262359428164472,6.014376170755314,1.4598128547261213,4.829077789456401,4.114743098109039,1.4631908395216113,0.6176487911806553
197.wav,8.437334742880944,9.230844246434318,3.2153366842152935,4.262077604125774,4.647266929569766,4.1893938951251295,4.789804919052956,1.2587654549698357,2.832847502797285,4.602280955468132,1.6361917762072453,3.955353158822544,3.7862088579972233,1.1026112073366716,0.798662099375447
198.wav,5.42687476284881,5.805487423418575,3.139992596457022,2.828269078061373,2.8364628215271956,2.816377696843883,2.985990728797846,1.2471501393642193,2.915094884840593,3.7298068877997195,0.9686277954323669,3.9365164352434467,2.4195283399475933,0.9660933335736294,0.1894543517854826
199.wav,8.672350462400468,8.903398935975419,3.3157141869638713,4.146193187246646,4.521146748134305,4.23516731278426,4.376289559894243,1.0702089981487575,4.22736465798823,5.63800449459691,1.2728978798888013,3.3847955382375723,6.226275746008214,1.3252467252993183,0.7579944652552155
200.wav,5.995318630571523,6.572841544586642,3.2903211100577883,2.916763208324386,3.40483888143262,3.0752266701094224,3.4269597150313427,0.964068660450667,3.3611117334372924,4.081843146940693,1.5254161583017978,1.8304848555612798,3.526760862323834,1.4958410031335188,0.1253016154486495
201.wav,8.83322498155069,6.976561511712892,3.104094190433865,4.474548667720651,3.269089614129099,4.492880815882289,3.4380982894797434,1.0883636868456088,3.3787100638559022,2.8352242226760103,1.355523911512106,2.897129006569177,4.004568291347732,1.1660495108623314,0.3236927132753096
202.wav,5.56213112794742,7.635517903999789,3.292584014538468,2.688627752022268,3.8225809119331364,2.8459684162689562,3.7935306903434336,1.6448919566299756,4.103568585564351,4.471106693277284,1.495529265002821,2.1165063966529702,4.1381260643430355,1.5514529923240459,0.3102281078258391
203.wav,9.998986259081494,8.443571845637642,3.7402060155945724,4.725316689796127,4.434053567705642,4.892039821021799,4.400836139835511,1.7727457292706157,3.0667249268534302,3.4516725017826815,1.4267748884152445,4.666850400410979,2.8002576816062614,0.9187911920112771,0.38239035728666004
204.wav,6.413915706254013,9.346222157601092,3.7925413293792127,3.2517645550917607,4.675327041729271,3.339452509973218,4.8209663996264664,1.3024848333453412,1.6834578887687286,5.622093894880356,1.3757377316901682,4.267158636686125,5.098063892442717,1.669483844538386,0.5602603751469399
205.wav,6.027670466208048,9.179400838912862,3.859684330253921,2.991703866187472,4.59948255770813,2.9343351960282993,4.74884398406771,1.1607053695816179,4.234187475523237,4.457428204486636,1.0345004562548274,3.516808819433721,3.873545222042564,1.3853440939085373,0.40518710648097966
206.wav,5.9190087604963715,5.311931401713106,3.900879305938086,3.154087237918582,2.6699018640716683,3.0259990903216907,2.7657842213914434,0.965647373919121,5.004904097369793,2.966415422260995,1.2327183004576663,4.422615969421554,2.079510278247102,1.3346932143558645,0.9930372018185349
207.wav,5.560490369968366,6.792406778402624,3.9894116447467827,2.7755678356696563,3.2322421243533253,2.6320901671777786,3.275993223129639,0.9023404675927196,2.9609059474235204,2.342699399559877,1.7510435494582222,1.7153288810413079,4.476774790911437,1.4262853109050235,0.7703452062610581
208.wav,6.821868241768408,5.046432888810213,3.9350170542857015,3.4794183047446716,2.504625888548166,3.6338302544757624,2.462709903766187,1.6810912970755023,5.003745866939024,3.7518795608876325,1.7836359819170227,3.651259143489269,1.6508927850158233,1.34744613155865,0.2747552293805171
209.wav,9.163454552337756,8.761362688854785,3.9820218983277873,4.448567143331076,4.267423135622238,4.433761312507411,4.436777165316311,1.2113594357496413,3.8547035368556894,5.324839681459283,1.2622445216425493,3.404728196866476,5.333101753819168,1.0478191704023438,0.889947280897436
210.wav,9.62378385421746,6.269411438875455,3.0624180691436207,4.772080577928648,3.0630068872108094,4.628332063438499,3.1058597118770477,1.3643340815854734,6.183293576996354,2.3967862115199767,1.1380788964564226,3.7000812607400793,3.0446965226978198,1.6027688554668558,0.2653190780009019
